"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
1075,"1","2025-08-29T11:09:40.530811Z","sms-00152","ham",1.216,"The wine is flowing and i'm i have nevering..","2025-08-29T11:09:40.530828Z"
1076,"1","2025-08-29T11:09:42.159022Z","sms-00153","ham",1.466,"Yup i thk cine is better cos no need 2 go down 2 plaza mah.","2025-08-29T11:09:42.159035Z"
1077,"1","2025-08-29T11:09:43.324030Z","sms-00154","ham",1.004,"Ok... Ur typical reply...","2025-08-29T11:09:43.324047Z"
1078,"1","2025-08-29T11:09:44.882716Z","sms-00155","spam",1.395,"As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune","2025-08-29T11:09:44.882734Z"
1079,"1","2025-08-29T11:09:54.029159Z","sms-00156","ham",8.975,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.","2025-08-29T11:09:54.029176Z"
1080,"1","2025-08-29T11:09:57.908501Z","sms-00157","ham",3.716,"Aaooooright are you at work?","2025-08-29T11:09:57.908522Z"
1081,"1","2025-08-29T11:09:58.856787Z","sms-00158","ham",0.779,"I'm leaving my house now...","2025-08-29T11:09:58.856802Z"
1082,"1","2025-08-29T11:10:01.416284Z","sms-00159","ham",2.408,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?","2025-08-29T11:10:01.416304Z"
1083,"1","2025-08-29T11:10:03.341433Z","sms-00160","spam",1.772,"Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery","2025-08-29T11:10:03.341449Z"
1084,"1","2025-08-29T11:10:07.478854Z","sms-00161","spam",3.979,"You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810","2025-08-29T11:10:07.478876Z"
1085,"1","2025-08-29T11:10:11.485001Z","sms-00162","ham",3.832,"Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life","2025-08-29T11:10:11.485019Z"
1086,"1","2025-08-29T11:10:13.747467Z","sms-00163","ham",2.096,"New car and house for my parents.:)i have only new job in hand:)","2025-08-29T11:10:13.747481Z"
1087,"1","2025-08-29T11:10:15.433150Z","sms-00164","ham",1.521,"I'm so in love with you. I'm excited each day i spend with you. You make me so happy.","2025-08-29T11:10:15.433172Z"
1088,"1","2025-08-29T11:10:17.665949Z","sms-00165","spam",2.056,"-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468","2025-08-29T11:10:17.665970Z"
1089,"1","2025-08-29T11:10:20.536450Z","sms-00166","spam",2.707,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu","2025-08-29T11:10:20.536470Z"
1090,"1","2025-08-29T11:10:21.967214Z","sms-00167","ham",1.267,"I place all ur points on e cultures module already.","2025-08-29T11:10:21.967234Z"
1091,"1","2025-08-29T11:10:23.668403Z","sms-00168","spam",1.534,"URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only","2025-08-29T11:10:23.668424Z"
1092,"1","2025-08-29T11:10:26.144129Z","sms-00169","ham",2.31,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?","2025-08-29T11:10:26.144149Z"
1093,"1","2025-08-29T11:10:29.092435Z","sms-00170","ham",2.788,"Great escape. I fancy the bridge but needs her lager. See you tomo ","2025-08-29T11:10:29.092447Z"
1094,"1","2025-08-29T11:10:31.599348Z","sms-00171","ham",2.154,"Yes :)it completely in out of form:)clark also utter waste.","2025-08-29T11:10:31.599369Z"
1095,"1","2025-08-29T11:10:33.214904Z","sms-00172","ham",1.449,"Sir, I need AXIS BANK account no and bank address.","2025-08-29T11:10:33.214924Z"
1096,"1","2025-08-29T11:10:35.436505Z","sms-00173","ham",2.056,"Hmmm.. Thk sure got time to hop ard... Ya, can go 4 free abt... Muz call u to discuss liao... ","2025-08-29T11:10:35.436524Z"
1097,"1","2025-08-29T11:10:36.650977Z","sms-00174","ham",1.043,"What time you coming down later? ","2025-08-29T11:10:36.650996Z"
1098,"1","2025-08-29T11:10:38.567302Z","sms-00175","ham",1.744,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ","2025-08-29T11:10:38.567322Z"
1099,"1","2025-08-29T11:10:40.001509Z","sms-00176","ham",1.27,"Well, i'm gonna finish my bath now. Have a good...fine night.","2025-08-29T11:10:40.001526Z"
1100,"1","2025-08-29T11:10:41.628015Z","sms-00177","ham",1.452,"Let me know when you've got the money so carlos can make the call","2025-08-29T11:10:41.628033Z"
1101,"1","2025-08-29T11:10:43.799262Z","sms-00178","ham",2.006,"U still going to the mall?","2025-08-29T11:10:43.799280Z"
1102,"1","2025-08-29T11:10:47.055223Z","sms-00179","ham",3.089,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth","2025-08-29T11:10:47.055238Z"
1103,"1","2025-08-29T11:10:48.483474Z","sms-00180","ham",1.262,"Text her. If she doesnt reply let me know so i can have her log in","2025-08-29T11:10:48.483490Z"
1104,"1","2025-08-29T11:10:50.883626Z","sms-00181","spam",2.221,"Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.","2025-08-29T11:10:50.883643Z"
1105,"1","2025-08-29T11:11:00.174239Z","sms-00182","ham",9.111,"You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend","2025-08-29T11:11:00.174258Z"
1106,"1","2025-08-29T11:11:01.254593Z","sms-00183","ham",0.883,"Lol no. U can trust me.","2025-08-29T11:11:01.254610Z"
1107,"1","2025-08-29T11:11:02.360136Z","sms-00184","ham",0.951,"ok. I am a gentleman and will treat you with dignity and respect.","2025-08-29T11:11:02.360152Z"
1108,"1","2025-08-29T11:11:03.518541Z","sms-00185","ham",0.984,"He will, you guys close?","2025-08-29T11:11:03.518558Z"
1109,"1","2025-08-29T11:11:04.480878Z","sms-00186","ham",0.799,"Going on nothing great.bye","2025-08-29T11:11:04.480896Z"
1110,"1","2025-08-29T11:11:07.638477Z","sms-00187","ham",3.011,"Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?","2025-08-29T11:11:07.638498Z"
1111,"1","2025-08-29T11:11:08.884935Z","sms-00188","ham",1.075,"Haha awesome, be there in a minute","2025-08-29T11:11:08.884955Z"
1112,"1","2025-08-29T11:11:10.650332Z","sms-00189","spam",1.602,"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!","2025-08-29T11:11:10.650349Z"
1113,"1","2025-08-29T11:11:13.279660Z","sms-00190","ham",2.46,"Have you got Xmas radio times. If not i will get it now","2025-08-29T11:11:13.279678Z"
1114,"1","2025-08-29T11:11:14.843411Z","sms-00191","ham",1.389,"I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...","2025-08-29T11:11:14.843434Z"
1115,"1","2025-08-29T11:11:18.017829Z","sms-00192","spam",3.003,"Are you unique enough? Find out from 30th August. www.areyouunique.co.uk","2025-08-29T11:11:18.017843Z"
1116,"1","2025-08-29T11:11:20.707612Z","sms-00193","ham",2.519,"I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|","2025-08-29T11:11:20.707630Z"
1117,"1","2025-08-29T11:11:22.083049Z","sms-00194","ham",1.221,"Hi :)finally i completed the course:)","2025-08-29T11:11:22.083069Z"
1118,"1","2025-08-29T11:11:23.494302Z","sms-00195","ham",1.236,"It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.","2025-08-29T11:11:23.494323Z"
1119,"1","2025-08-29T11:11:25.364586Z","sms-00196","ham",1.699,"How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day","2025-08-29T11:11:25.364605Z"
1120,"1","2025-08-29T11:11:26.576997Z","sms-00197","ham",1.052,"Gud mrng dear hav a nice day","2025-08-29T11:11:26.577013Z"
1121,"1","2025-08-29T11:11:28.334823Z","sms-00198","ham",1.59,"Did u got that persons story","2025-08-29T11:11:28.334840Z"
1122,"1","2025-08-29T11:11:32.558785Z","sms-00199","ham",4.042,"is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ","2025-08-29T11:11:32.558800Z"
1123,"1","2025-08-29T11:11:38.950098Z","sms-00200","ham",6.212,"Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx","2025-08-29T11:11:38.950115Z"
1124,"1","2025-08-29T11:11:40.862652Z","sms-00201","ham",1.726,"Found it, ENC  &lt;#&gt; , where you at?","2025-08-29T11:11:40.862685Z"
1125,"1","2025-08-29T11:11:42.100454Z","sms-00202","ham",1.072,"I sent you  &lt;#&gt;  bucks","2025-08-29T11:11:42.100476Z"
1126,"1","2025-08-29T11:11:44.195438Z","sms-00203","ham",1.927,"Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx","2025-08-29T11:11:44.195454Z"
1127,"1","2025-08-29T11:11:49.321010Z","sms-00204","spam",4.961,"Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .","2025-08-29T11:11:49.321028Z"
1128,"1","2025-08-29T11:11:51.347700Z","sms-00205","ham",1.854,"Goodmorning sleeping ga.","2025-08-29T11:11:51.347709Z"
1129,"1","2025-08-29T11:11:53.146247Z","sms-00206","ham",1.622,"U call me alter at 11 ok.","2025-08-29T11:11:53.146265Z"
1130,"1","2025-08-29T11:11:54.231626Z","sms-00207","ham",0.908,"Ü say until like dat i dun buy ericsson oso cannot oredi lar...","2025-08-29T11:11:54.231662Z"
1131,"1","2025-08-29T11:11:56.585989Z","sms-00208","ham",2.19,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","2025-08-29T11:11:56.586028Z"
1132,"1","2025-08-29T11:11:58.471794Z","sms-00209","ham",1.725,"Aight yo, dats straight dogg","2025-08-29T11:11:58.471814Z"
1133,"1","2025-08-29T11:12:06.671401Z","sms-00210","ham",8.008,"You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill","2025-08-29T11:12:06.671419Z"
1134,"1","2025-08-29T11:12:08.561354Z","sms-00211","ham",1.711,"Both :) i shoot big loads so get ready!","2025-08-29T11:12:08.561373Z"
1135,"1","2025-08-29T11:12:10.136275Z","sms-00212","ham",1.4,"What's up bruv, hope you had a great break. Do have a rewarding semester.","2025-08-29T11:12:10.136292Z"
1136,"1","2025-08-29T11:12:11.399403Z","sms-00213","ham",1.091,"Home so we can always chat","2025-08-29T11:12:11.399427Z"
1137,"1","2025-08-29T11:12:13.005099Z","sms-00214","ham",1.451,"K:)k:)good:)study well.","2025-08-29T11:12:13.005110Z"
1138,"1","2025-08-29T11:12:14.792484Z","sms-00215","ham",1.607,"Yup... How ü noe leh...","2025-08-29T11:12:14.792502Z"
1139,"1","2025-08-29T11:12:16.228296Z","sms-00216","ham",1.213,"Sounds great! Are you home now?","2025-08-29T11:12:16.228314Z"
1140,"1","2025-08-29T11:12:17.791647Z","sms-00217","ham",1.391,"Finally the match heading towards draw as your prediction.","2025-08-29T11:12:17.791664Z"
1141,"1","2025-08-29T11:12:19.357024Z","sms-00218","ham",1.397,"Tired. I haven't slept well the past few nights.","2025-08-29T11:12:19.357043Z"
1142,"1","2025-08-29T11:12:21.790992Z","sms-00219","ham",2.252,"Easy ah?sen got selected means its good..","2025-08-29T11:12:21.791014Z"
1143,"1","2025-08-29T11:12:22.984035Z","sms-00220","ham",1.026,"I have to take exam with march 3","2025-08-29T11:12:22.984052Z"
1144,"1","2025-08-29T11:12:25.023908Z","sms-00221","ham",1.874,"Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.","2025-08-29T11:12:25.023923Z"
1145,"1","2025-08-29T11:12:26.071666Z","sms-00222","ham",0.883,"Ok no prob. Take ur time.","2025-08-29T11:12:26.071684Z"
1146,"1","2025-08-29T11:12:28.388329Z","sms-00223","ham",2.139,"There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..","2025-08-29T11:12:28.388348Z"
1147,"1","2025-08-29T11:12:29.484977Z","sms-00224","ham",0.927,"Sorry, I'll call later","2025-08-29T11:12:29.484995Z"
1148,"1","2025-08-29T11:12:31.865514Z","sms-00225","ham",2.219,"U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.","2025-08-29T11:12:31.865534Z"
1149,"1","2025-08-29T11:12:33.289553Z","sms-00226","spam",1.258,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","2025-08-29T11:12:33.289575Z"
1150,"1","2025-08-29T11:12:35.258862Z","sms-00227","ham",1.789,"Would really appreciate if you call me. Just need someone to talk to.","2025-08-29T11:12:35.258881Z"
1151,"1","2025-08-29T11:12:38.602585Z","sms-00228","spam",3.177,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","2025-08-29T11:12:38.602602Z"
1152,"1","2025-08-29T11:12:41.149504Z","sms-00229","ham",2.304,"Hey company elama po mudyadhu.","2025-08-29T11:12:41.149529Z"
1153,"1","2025-08-29T11:12:44.498680Z","sms-00230","ham",3.167,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .","2025-08-29T11:12:44.498696Z"
1154,"1","2025-08-29T11:12:46.004470Z","sms-00231","ham",1.325,"Dear good morning now only i am up","2025-08-29T11:12:46.004487Z"
1155,"1","2025-08-29T11:12:47.559884Z","sms-00232","ham",1.377,"Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.","2025-08-29T11:12:47.559902Z"
1156,"1","2025-08-29T11:12:52.370267Z","sms-00233","ham",4.635,"Dear we are going to our rubber place","2025-08-29T11:12:52.370286Z"
1157,"1","2025-08-29T11:12:53.452751Z","sms-00234","ham",0.935,"Sorry battery died, yeah I'm here","2025-08-29T11:12:53.452763Z"
1158,"1","2025-08-29T11:12:54.874794Z","sms-00235","ham",1.246,"Yes:)here tv is always available in work place..","2025-08-29T11:12:54.874813Z"
1159,"1","2025-08-29T11:12:57.365580Z","sms-00236","spam",2.327,"Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence","2025-08-29T11:12:57.365599Z"
1160,"1","2025-08-29T11:12:59.239244Z","sms-00237","ham",1.693,"I have printed it oh. So  &lt;#&gt;  come upstairs","2025-08-29T11:12:59.239263Z"
1161,"1","2025-08-29T11:13:01.056972Z","sms-00238","ham",1.643,"Or ill be a little closer like at the bus stop on the same street","2025-08-29T11:13:01.056990Z"
1162,"1","2025-08-29T11:13:02.581060Z","sms-00239","ham",1.365,"Where are you?when wil you reach here?","2025-08-29T11:13:02.581078Z"
1163,"1","2025-08-29T11:13:07.789886Z","sms-00240","ham",5.029,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!","2025-08-29T11:13:07.789905Z"
1164,"1","2025-08-29T11:13:09.218208Z","sms-00241","spam",1.234,"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597","2025-08-29T11:13:09.218221Z"
1165,"1","2025-08-29T11:13:10.708558Z","sms-00242","ham",1.301,"Tomarrow final hearing on my laptop case so i cant.","2025-08-29T11:13:10.708571Z"
1166,"1","2025-08-29T11:13:13.265779Z","sms-00243","ham",2.396,"PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx","2025-08-29T11:13:13.265801Z"
1167,"1","2025-08-29T11:13:15.709040Z","sms-00244","ham",2.266,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.","2025-08-29T11:13:15.709055Z"
1168,"1","2025-08-29T11:13:18.091888Z","sms-00245","ham",2.198,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...","2025-08-29T11:13:18.091895Z"
1169,"1","2025-08-29T11:13:20.375799Z","sms-00246","ham",2.141,"U don't remember that old commercial?","2025-08-29T11:13:20.375820Z"
1170,"1","2025-08-29T11:13:23.435738Z","sms-00247","ham",2.896,"Too late. I said i have the website. I didn't i have or dont have the slippers","2025-08-29T11:13:23.435755Z"
1171,"1","2025-08-29T11:13:25.164933Z","sms-00248","ham",1.56,"I asked you to call him now ok","2025-08-29T11:13:25.164951Z"
